category_name,category_url,section_name,section_url,image,title,developer,gender,rating,price,average_rating,gallery,description,eligible,updated,size,installs,current_version,content_rating,interactive_elements,in_app_products,permissions,report,offered_by
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/Z_LjpyNiYA4Xq--fUFXzBDRMFMzrfSZMXQ3BWqP_o2E7bpNW_CjJaozmpIAGgqul8g=s180,러브밧데리 - 화상채팅 영상채팅 음성채팅,강대길,강대길,183,0,4.3,"https://play-lh.googleusercontent.com/VEiMhw2SgqwcfSHYnKU5XQ19pjwE9xPwLea1fqu9Xyn_Ciss8vGYmL5B033CSfcNmMg=w720-h310,https://play-lh.googleusercontent.com/EChD96gxvSbB3f7hrCo7avTl-CLnbmWXK-M64HdNYsRGBKQAB38NvGY7_vC7ZJdw9UuK=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",러브밧데리를 설치하신후 가까운 친구들과 영상채팅을 이용해보세요.,,"May 28, 2021",67M,"50,000+",1.1.0,Rated for 16+,Users Interact,"₫96,000 - ₫5,750,000 per item",View details,Flag as inappropriate,강대길
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/sUMyR9Ft2vpyU6eREA-zvAvEJfqm7EOLeg2k0QCxIjwSvgVRqjcDQNzKlq8Vi4Kz1Q=s180,채팅몬S - 채팅 무료채팅 랜덤채팅 만남 남친 여친,대화가 잘되는 채팅,대화가 잘되는 채팅,"1,552",0,2.9,"https://play-lh.googleusercontent.com/aBtxEui1EZBvHUVqVCZBK8eubYm2yw4p1bguS9Fn9awrwWOzGbMzupgJoFQtTqBEzPE=w720-h310,https://play-lh.googleusercontent.com/fu06w0c_K__TS4e-4y5HkaQZ5AlAx3Yv30rljgE4JPMV9ZOwkcicC3yLDg0_Q5h5OA=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",복잡한 가입 절차 없이 누구나 이용 가능한 랜덤채팅 채팅몬스터,,"May 26, 2021",3.1M,"100,000+",7.7.4,Rated for 18+,"Users Interact, Shares Location, Digital Purchases","₫37,000 - ₫1,850,000 per item",View details,Flag as inappropriate,대화가 잘되는 채팅
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/uNS07VItlT46Bj4doOjp3kacG0OckPOVAlOMg8aK_-BWeGJ_UJKrKVxQriRK8gAPww=s180,CUPI CHAT – free cupid dating with a flirt chat,MatchLab,MatchLab,"7,792",0,3.8,"https://play-lh.googleusercontent.com/eh810hcU3fx8qeTcjJaDs9XdXfG110ISc3JwvPYakZpAEXkOL8xJzJesJvp3MROrs6c=w720-h310,https://play-lh.googleusercontent.com/DMRcRMfaKf2l_Ol9H3-0bQM1oGZLRCAtc_pYSp53abeNNi-U3wVRBIoCpODL_ZaQIfbH=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",CUPI CHAT,,"July 24, 2021",18M,"1,000,000+",8.4.3,Rated for 18+,"Users Interact, In-App Purchases","₫23,000 - ₫1,000,000 per item",View details,Flag as inappropriate,MatchLab
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/J1U6WBoT00uAXwSJmCmne7bsjobzx1djg1OZPGjlyaLWy1LKPq366bSRfdYjcwZQGw5R=s180,다이아매치 - 검증된 남녀들을 위한 품격있는 소개팅,상위1%,상위1%,"3,699",0,4.6,"https://play-lh.googleusercontent.com/cO6gutup-uTUSG05ZQMmw-lwrqLR054WtTzJ4Rgsfq5ijjgZw1KXhMR50wx6x9X4ToUb=w720-h310,https://play-lh.googleusercontent.com/PamqSzM-3zR9mFQoylRuJMfMO54xa-PXlX0Dr3JjrWHM4edtYR8PIeQfDqZunju7Yw=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",다이아매치(다매)는,,"July 5, 2021",39M,"50,000+",2.1.2,Rated for 18+,Users Interact,"₫124,000 - ₫2,500,000 per item",View details,Flag as inappropriate,상위1%
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/yZm1nf5Kgeh2Okucz8U26FdERby9Jz2LLEv4XFaSqNfBeNGViH5Vl5R__rHzdaMHcw5X=s180,FWB Hookup Dating App to Hook up NSA Finders: XFun,BestMatch Ltd,BestMatch Ltd,"8,267",0,4.2,"https://play-lh.googleusercontent.com/uVXBeR8WthB8qukDthQXl9IW9yOuJKLoN7luj7LRFFl7c4NPP_Y3rm-Pa28IRG2kqEw=w720-h310,https://play-lh.googleusercontent.com/byPwQaBJ-tUAOoE25TCrKYWowiMpCEcd-ZLanQ7HaPcb0UAlV13ch6BdfD3He73ly6Q=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","XFun is the #1 fwb dating app out there for adult singles to meet and hook up with each other. Not every dating is always about love. So, adult friends who join this pure hookup app is not for long-term relationships, but for casual dating like friends with benefits and no strings attached hookup. It is an app for adult friend finders and hot couples, depending on their ideal sexual desires, whether it would be an exciting fwb dating or an unforgettable nsa hookup. As one of the best dating apps, XFun provides better services and features for all members to connect with right hookup partners.",,"July 20, 2021",15M,"500,000+",2.11,Rated for 18+,"Users Interact, Shares Location, In-App Purchases","₫351,000 - ₫1,300,000 per item",View details,Flag as inappropriate,BestMatch Ltd
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/TpVzmU03srx9M2QvK79d3tc2p274fb99ATMLznn_Vea5cR9T31MYnXjB0KQE-CzKT8bE=s180,Zoosk - Online Dating App to Meet New People,Zoosk Inc.,Zoosk Inc.,"610,464",0,3.6,"https://play-lh.googleusercontent.com/xdONujZ0JFp864gbfTsBgsk0nYz0O4p0W_0C9Cv1lDDNsYyw91DOkH3Q__7HA1cYM0g0=w720-h310,https://play-lh.googleusercontent.com/x4Qh5HngRCLSSsHpJC1MvEDCCeuuqT-xZR0ApDzakPkn86HQjm3LQjRnmueOjoGBzKaB=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","ZOOSK IS THE TOP DATING APP, let us tell you why...",,"August 3, 2021",Varies with device,"10,000,000+",Varies with device,Rated for 18+,"Users Interact, Digital Purchases","₫21,000 - ₫9,000,000 per item",View details,Flag as inappropriate,Zoosk Inc.
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/0eioz4ZVq0kiFNEi-FfuRWI51iKwKiU1AeK0o4ZBUACV_YDOTcQ8mKnIplmpdRfHMQ=s180,WhatsChat – Your app for chatting and dating,Intercon Media GmbH & Co. KG,Intercon Media GmbH & Co. KG,"2,615",0,4.6,"https://play-lh.googleusercontent.com/EDG6Fl9fzgtFpIH9NcFdeIu9TxHZgV1IdxLLgSB8Bqd0doZrjP_ziVnpve_U8WTFCiA=w720-h310,https://play-lh.googleusercontent.com/EPhN6U-BpDh7088CaoXPJvSs8KfCmuZpsG1xqw3EpmVbjR2lLwuqKWW-nmVtFb_ZJtM=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","WhatsChat is the perfect app to meet new people. By using our service you'll be part of a huge dating community. Forget about staying single and launch your hunt now! With WhatsChat, you're guaranteed to have exciting chats and a fun time. The app for singles is simple, straightforward and works intuitively. Download WhatsChat for free now and create your profile in just a few steps!",,"August 12, 2021",56M,"100,000+",5.2.48 (Quattro),Rated for 18+,"Users Interact, Shares Location, In-App Purchases","₫9,000 - ₫3,150,000 per item",View details,Flag as inappropriate,Intercon Media GmbH & Co. KG
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/IE4_88Q82UD2YC8OEXTYNhhcUJ3lU_7brMyptEGGFpXICLW7NpGQVO5Bi0F7Jt61LJkf=s180,M|SD – The Exclusive Dating Community,SDC Ventures GmbH,SDC Ventures GmbH,"1,554",0,3.2,"https://play-lh.googleusercontent.com/Et8TMo95X-FYh_gN04h1UNVJXIIFQJY1a2BWPB1jAHTaLYtMxCIvVxDtoDM7VEmHNg=w720-h310,https://play-lh.googleusercontent.com/xbgFU6t-Vd_sWB7oH6VYzKBDRkj1U5MtfeYBFNSwSylAzPkiyUBVjmjubOwBL-pmv5Q=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","M|SD is an exclusive dating community for sophisticated, ambitious people looking for someone to share a very particular lifestyle with. Our high-quality platform is the place where successful, wealthy men and confident, attractive women who want to enjoy the luxurious side of life together meet. M|SD is the largest community for exclusive  Dating worldwide.",,"August 4, 2021",31M,"500,000+",1.3.7,Rated for 18+,"Users Interact, In-App Purchases","₫47,000 - ₫9,000,000 per item",View details,Flag as inappropriate,SDC Ventures GmbH
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/X-GGVR3qyITZzviThUL7Cm6fLP25M0_0IMLLPs8dk7CDx1LPMywhGNY7Ec8SNWkdJlYj=s180,RusDate - Dating. Знакомства и Общение на Русском,DABLTECH LTD,DABLTECH LTD,"10,917",0,4.2,"https://play-lh.googleusercontent.com/E99hogFcJGuHnE4y8kKVBnI2wunO2YAS-RG31LlJ-o40mxxNw-RHUkNnAt8--5cWpMQ=w720-h310,https://play-lh.googleusercontent.com/WDDSvT3I5h3foWZ2VreTDzH2nbYmYe17akugdhbsGLMJXkY9ZU6b7vD9JGYXSrgN3w=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Скачай бесплатно лучший чат знакомств на русском языке ,,"May 26, 2021",32M,"1,000,000+",1.45.15,Rated for 18+,"Users Interact, Shares Location, Digital Purchases","₫29,000 - ₫2,500,000 per item",View details,Flag as inappropriate,DABLTECH LTD
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/V-SRYWeSGMPo4wi3iwdl6KcTH7ayx5aRzbtRPlCsFPXJ_vi4tjVDWDqs6MVXlh_vDhQ=s180,Muslima - Muslim Matrimonials App,Cupid Media,Cupid Media,"10,242",0,3.4,"https://play-lh.googleusercontent.com/-QoAfHDXWbNtKE_r9lumOpdlsIQPORrzqoNXfFyBNmkGYUbhiaxdyy5WD9K0HfvsjEUe=w720-h310,https://play-lh.googleusercontent.com/6npsuJ69ZoNybEoehEpdIrAAQOZlsLSJwaUuPRBlJ7nygqYV9YOPoqznu88abkmupz9s=w720-h310,https://play-lh.googleusercontent.com/qhuZNT8uRwkvOKGf1Xtk9vr13BnNHQpds4HHHNanhIXycQK4fYjHB8jA-9ZryFXVwQ=w720-h310","Muslima is a leading Muslim matrimonial app designed to connect Muslim men and Muslim women all over the world. If you are a single Muslim looking for your life partner, you have come to the right place. With the Muslima mobile app, you can create a new account and begin writing your love story in a matter of minutes. Join now and start browsing profiles to find your future Muslim life partner!",,"June 25, 2021",3.8M,"1,000,000+",4.2.1.3407,Rated for 18+,"Users Interact, Shares Info, Digital Purchases","₫562,000 - ₫2,550,000 per item",View details,Flag as inappropriate,Cupid Media
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/dZrm9pMdXbBcReMQ4Zbkaeu0lOnIvVTu3VZ6g_utoKrnOKLoicY2B55LZUuXBBLPqhs=s180,"Joyride – Meet, Chat, Pla‪y & Date",Joyride GmbH,Joyride GmbH,"251,220",0,4.5,"https://play-lh.googleusercontent.com/3Vpt6Ubr6D6WS7a4mrPgvMOC05yCpzd_YbsCMfYvahLmiGJhDOrvVk5codfBEQaEK-A8=w720-h310,https://play-lh.googleusercontent.com/_srpyUmWpBP1VFKKBAmTmMM778MO7RhuhpUq2a_UqeCya83WFtjEPIS9bGmdChDO0Fg=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==", ,,"August 16, 2021",60M,"10,000,000+",8.16.4,Rated for 18+,"Users Interact, Shares Location, Digital Purchases","₫24,999 - ₫2,432,999 per item",View details,Flag as inappropriate,Joyride GmbH
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/f_q2i84AwKjASqqqwjfTqBO6-jDR6BcevpcxSw8CCKy5w_5PdIYvy9xMhHze9zPBVQ=s180,The League,"The League App, Inc","The League App, Inc","4,251",0,2.7,"https://play-lh.googleusercontent.com/HAf961B1y1rF6uGuqmTUDEOuxPu2YD6yMQa6NSNr8dn-cTTEvME4wZIkWisntqW1fy0=w720-h310,https://play-lh.googleusercontent.com/vM5XXWCnLOyZujR2tcq2zhYwwDdkZ6v5HYtozkARmF4IH1CqHnKfSK7D9icPffCvnxJi=w720-h310,https://play-lh.googleusercontent.com/78vqrF8w3D6JrvxB1blPpwks5HI7SeLGCnM3wZPBmuIPDJ1QHIgJwtqGU___dudT3Dab=w720-h310","Are you told your standards are too high? And maybe, just maybe, you'd like to meet someone smart enough to know how to look good in a black and white photo, thoughtful enough to use proper punctuation, and understanding of your way-too-restrictive work schedule? While your mother may call you picky, we call you self-aware. Join The League community and meet other overly ambitious folks who refuse to settle.",,"July 21, 2021",36M,"500,000+",1.17.1204,Rated for 18+,"Users Interact, Digital Purchases","₫23,000 - ₫9,000,000 per item",View details,Flag as inappropriate,"The League App, Inc"
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/8gdIAAFd3IFQaWg-vWif-L3fydIxmbrL8DokaDDutb7CL9zlAwmjxLYMyk1hHfXfRJY=s180,Whatsflirt – Chat and Flirt,Hit Performance B.V.,Hit Performance B.V.,307,0,3.2,"https://play-lh.googleusercontent.com/jsP6XkDIt4mC7YIPWqrTUhz6iPWeizzB0F8SvQNFT0AAIWZD6KL3RPnyA5Olunrh3476=w720-h310,https://play-lh.googleusercontent.com/SYBNYvPKTmn5iFTTWLsFrglrMcLTZ5y3KFJlsKNnh3SLnzGT8hlPRcGrXXpXCZSe4qY=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",👉 Chat and Flirt with new people in no time,,"August 12, 2021",56M,"50,000+",5.2.48 (Quattro),Rated for 18+,"Users Interact, Shares Location, In-App Purchases","₫9,000 - ₫3,150,000 per item",View details,Flag as inappropriate,Hit Performance B.V.
